"sample_id","source_id","tumor_type","group_id","split","image_path","mask_path","image_sha256","mask_sha256"
"TCGA_CS_4941_19960909__slice_19","19","LGG","TCGA_CS_4941_19960909","train","TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_19.tif","TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_19_mask.tif","ce97df0f05c3fc16b8cec8f709084851dfaa3ad5de5251a9785d9a060ede1069","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4941_19960909__slice_20","20","LGG","TCGA_CS_4941_19960909","train","TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_20.tif","TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_20_mask.tif","462cac9dc4b1dbb87675f55e49e6a93623b9a8b84d9e30e2774a4ce10b7ed98d","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4941_19960909__slice_21","21","LGG","TCGA_CS_4941_19960909","train","TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_21.tif","TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_21_mask.tif","90e3fab174e23cb2fe00c928880103b4cb3436ab3118207be5293aa265917532","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4941_19960909__slice_22","22","LGG","TCGA_CS_4941_19960909","train","TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_22.tif","TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_22_mask.tif","fceb9bf3bc719a5968302db20ae9333dfb2972f02478b498b04758ca3c3d2fa9","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4941_19960909__slice_23","23","LGG","TCGA_CS_4941_19960909","train","TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_23.tif","TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_23_mask.tif","0a0d9a0fbc3f40f64245222f351f8378947acd8cd9196dd18aa7254c766f00bf","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_1","24","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_1.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_1_mask.tif","9cf70f8abcc562b3815e20e7e79d66d4cd6539ddd595115dee8c1c56de8883d2","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_2","25","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_2.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_2_mask.tif","4525b07ccc733f358b8b3e92add9b9e04cc3a585ae407bdf70498c22c293fe2b","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_3","26","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_3.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_3_mask.tif","fe20df6c2408230e24dc01476ebb268425750e3ff42c2a9f0cd27defabe3e266","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_4","27","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_4.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_4_mask.tif","a1c728ebe46577e8211c4bdf56501da4ab3ecfc715f33adab6bbb2042bf14c51","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_5","28","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_5.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_5_mask.tif","4bdfd96a37efc82d5f3282f73b33909dbb6afe71c10141d5eac3d23d65b792ba","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_6","29","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_6.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_6_mask.tif","98ff2a9eaabe80f80d7bbdf79c842c7893378136ceca7a871d42b8a8a4c476b4","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_7","30","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_7.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_7_mask.tif","50cdcacfa0e6131b3e79ab51d81b5c3c4a402a1e514ae12777a5aa4914689a91","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_8","31","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_8.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_8_mask.tif","03f3f2cdbd9ad08cc946000960ff1efc55c20dfaa5df83cec226e5749985c367","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_9","32","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_9.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_9_mask.tif","a04becdb3bf0b4b480baca17c066cb023f40b0bb1f69d3e5006230895fa466c9","ca3d685e99fe011f241d45c0e888d5399510ab37390806da75474d705ac2b335"
"TCGA_CS_4942_19970222__slice_10","33","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_10.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_10_mask.tif","e5c7bbf668cc038f6c883b0754616bc271f9e2db773e92378972ab3ebb9eae33","8a28f06d0f942646eb93697885cfd55c4f9c0819f6520b9c7ec0fc6ce61da9a8"
"TCGA_CS_4942_19970222__slice_11","34","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_11.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_11_mask.tif","05029376d975f513d16690594cee93097db66b50d3061adfc1bdbb115d340f76","9b97e25407155711fb50e084731c2cee3008952077b1ba6f24fa6c8752d3395c"
"TCGA_CS_4942_19970222__slice_12","35","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_12.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_12_mask.tif","52ee5342e4dcc702a3446cc6204e1235acee9821ef3c3e26f70d223be45cd5c3","d080026aa00036e2e62529abaca9f84e5ca341916010e7f2491063fc3490754e"
"TCGA_CS_4942_19970222__slice_13","36","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_13.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_13_mask.tif","38636bb0cbae83cd0fa9deede20f89cd2fe9a73a9a98f6693137704c1ccf5de8","9319950fff2f0d12428089e240c9889fdefbca1a5c5b065fdbb5157dbc29e20a"
"TCGA_CS_4942_19970222__slice_14","37","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_14.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_14_mask.tif","364a81177a3d08462c00668aae7014f0936d1fb9120aba7e3dee9971d47a1ca9","20fe3ea8e039656539f23b301d3a0cda4a7e44312015ffdf09705c239a38eaf8"
"TCGA_CS_4942_19970222__slice_15","38","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_15.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_15_mask.tif","7e844949013ef5b889069967b85418b37e7be94dc6de885a8fe277dbe31309bd","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_16","39","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_16.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_16_mask.tif","4f549dc31a1299610eb4956e5d34678368f8479e6742d981479d77a9f4719f1e","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_17","40","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_17.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_17_mask.tif","3fc964bbbeabac2a19f4de484a3de66bb703cbe31c743c71f831edd56dc6d8e1","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_18","41","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_18.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_18_mask.tif","d0409882f28116b367462d87913f790e334298493c09b5b81af42e77432fa91d","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_19","42","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_19.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_19_mask.tif","4d59ec967137b58f615cd607cfced142cbf7afb1fcc26eb8635bb9cbf8d39f4c","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4942_19970222__slice_20","43","LGG","TCGA_CS_4942_19970222","train","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_20.tif","TCGA_CS_4942_19970222/TCGA_CS_4942_19970222_20_mask.tif","e79d5ce088f2a343ba7bae9abbf3fd473b64c2f81add790a72bc61af5f24ee7b","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4943_20000902__slice_1","44","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_1.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_1_mask.tif","72b69a62adacb2c9e9e210fa1d34b50ef7fcd535c354cb3e505fbd73995909b0","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4943_20000902__slice_2","45","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_2.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_2_mask.tif","17a7492d0404e3d1891ca40f782063226616dd61af870adc846fe50e38572177","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4943_20000902__slice_3","46","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_3.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_3_mask.tif","3fc35cf8aba7c2b1dd27d92ad80351103a20ed75868f3c7ed11cb815dfde0d8c","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4943_20000902__slice_4","47","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_4.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_4_mask.tif","0a8d12d232a6d42afaf4bd68f32fb43cff7bba7aba4012e41252087ff160ab10","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4943_20000902__slice_5","48","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_5.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_5_mask.tif","161f005f18e16337147f7f129d1ae73b610ad56dba741775830a047c1c560f9e","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4943_20000902__slice_6","49","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_6.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_6_mask.tif","d4483ea21f87fc8e4960fa625ea53209404cc747b875051addaff69ac365f649","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4943_20000902__slice_7","50","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_7.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_7_mask.tif","65a3fd29646e05f05b4564db367ee8eb42f3592b5a4c59c1ceea5168fc571bc5","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4943_20000902__slice_8","51","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_8.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_8_mask.tif","7fa72cdb3bf04d74bd17689eb8990388461577de7d374937af00fc3068a1f586","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4943_20000902__slice_9","52","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_9.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_9_mask.tif","4cce1fa3de13889f439ca5e9994e3a991a73633ba65959df500c93056ec3c975","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4943_20000902__slice_10","53","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_10.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_10_mask.tif","01e27f00b686cdef8da6df4b51e16d368702c73658033ac283f6dd01d7815efe","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4943_20000902__slice_11","54","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_11.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_11_mask.tif","d75bd2168743d75d984ea7ee6332e12885d05b31f51ca7ac3beaec4246c3263a","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4943_20000902__slice_12","55","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_12.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_12_mask.tif","8cc3a5f7495d38ce286a094116c58a4bace3f896999e29ad4c21a7993d136802","89b9fc7b61b58e211d199401f08417f2fc17b3506b7d8321a585cb5ed47f6d9d"
"TCGA_CS_4943_20000902__slice_13","56","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_13.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_13_mask.tif","858583920c6abbf88d68f1e1d180a741bcf27976df5af2058e39b95e9fa09edf","48942d7f7261c479d2f84ea831a95a57b4027061529f0599f6b8123eac81db76"
"TCGA_CS_4943_20000902__slice_14","57","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_14.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_14_mask.tif","be1f49bbb3c0c71a34cde6f7b8a504131bb9504bb2196d2be95b5ab641368ecb","af9ea513d19e031283b4fa8814dca49e887053f99e7cb6546b9c09049efbd551"
"TCGA_CS_4943_20000902__slice_15","58","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_15.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_15_mask.tif","14adb279de25d20f234d8d7214b80f5d82934e00f37f63ea9df036f65ed8aa1e","92f4bb36d593e4c7b2ec9b34a668ae929384f20be1878945dc238c1132ef1ca9"
"TCGA_CS_4943_20000902__slice_16","59","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_16.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_16_mask.tif","20a9956ed0f1df15ad1cfa6266d063d0cdfddff41309b50bb77c3252bcb878a3","d24df2a1f9ce2523e699fb1905ff74eea25adaeca825de21583d370920a190e0"
"TCGA_CS_4943_20000902__slice_17","60","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_17.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_17_mask.tif","9f7d15a0379c95e536435f516d2db5f3579b7784503cfd48e08c8269bcb44465","035eb60dc58d65d2af82aa23e7b8216853eb99dd84670e14009a44268cef2aa5"
"TCGA_CS_4943_20000902__slice_18","61","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_18.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_18_mask.tif","5f97933fde94c1d5728659fd564bef070cdc7be65cc19b4aba63791472ad7796","55a3cef1ab92269958aaf83177d6ed22897c6e890904d9f8a180af1bb5902120"
"TCGA_CS_4943_20000902__slice_19","62","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_19.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_19_mask.tif","ffbac31f40e57d1692e6e55ff49921a9f6d46f9e32302fab67b949c093eef57c","c8357117a068c39d0d4a77252a5ec0dfee3a145b94ca9b7831b8c764a8997896"
"TCGA_CS_4943_20000902__slice_20","63","LGG","TCGA_CS_4943_20000902","train","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_20.tif","TCGA_CS_4943_20000902/TCGA_CS_4943_20000902_20_mask.tif","87f5d9379e7803ecef5d518aa6abf0cc3c02b413d6351f20a2270c4dddc08241","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4944_20010208__slice_1","64","LGG","TCGA_CS_4944_20010208","train","TCGA_CS_4944_20010208/TCGA_CS_4944_20010208_1.tif","TCGA_CS_4944_20010208/TCGA_CS_4944_20010208_1_mask.tif","6d51cd942573d45d5ed6c353495c5049f57dbd40d43147b7dfbe66465c10add6","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4944_20010208__slice_2","65","LGG","TCGA_CS_4944_20010208","train","TCGA_CS_4944_20010208/TCGA_CS_4944_20010208_2.tif","TCGA_CS_4944_20010208/TCGA_CS_4944_20010208_2_mask.tif","5f4a59ff2d5df2f085a0e7f0870fc1b9f4c0eaabd0e83d6e1e2b8d645b97667d","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4944_20010208__slice_3","66","LGG","TCGA_CS_4944_20010208","train","TCGA_CS_4944_20010208/TCGA_CS_4944_20010208_3.tif","TCGA_CS_4944_20010208/TCGA_CS_4944_20010208_3_mask.tif","1e8d11b893237af6e4d147f5fe5748ecce7965b9b82861974401b0c62af1d1e4","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_CS_4944_20010208__slice_4","67","LGG","TCGA_CS_4944_20010208","train","TCGA_CS_4944_20010208/TCGA_CS_4944_20010208_4.tif","TCGA_CS_4944_20010208/TCGA_CS_4944_20010208_4_mask.tif","f8800b897db799b8556ce581791e1f1bb4a04f5d3cc1198a55ad377fa789c28f","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
